# RaceRender Data
"Time", "Longitude", "Latitude", "Altitude", "X", "Y", "KPH", "Heading", "RPM", "Gear", "Throttle", "Accelerometer X Axis", "Gyroscope X Axis", "Vertical DOP", "Humidity", "Battery Voltage", "Gyroscope Y Axis", "Temperature 1", "Internal Temperature", "Vertical Acceleration", "Temperature 2", "Steering Angle", "Gyroscope Z Axis", "Accelerometer Z Axis", "Pressure", "GPS Lateral Acceleration", "GPS Distance", "Positional DOP", "Barometric Temperature", "GPS Longitudinal Acceleration", "Horizontal DOP", "Accelerometer Y Axis"
9,5.563159,50.989005,125.525000,,,52.010000,102.945020,7500.102776,,,0.377000,-5.065000,0.890000,66.561158,12.000000,2.164000,31.140000,26.270000,0.135204,278.130000,0.000000,-21.795000,1.131616,100560.000000,0.604626,87.144957,1.090000,24.655923,0.077948,0.620000,-0.540000
9.1,5.563179,50.989001,125.498000,,,52.520000,105.319260,7547.222056,,,0.344000,1.101000,0.890000,66.531149,12.000000,-2.401000,31.130380,26.270000,0.197704,280.029950,0.000000,-30.165000,1.319000,100560.000000,0.506293,88.604942,1.090000,24.657923,0.154478,0.620000,-0.674000
9.2,5.563199,50.988997,125.454000,,,53.190000,106.739760,7534.000000,,,0.171000,-2.535000,0.890000,66.500000,12.000000,-0.019088,31.120000,26.270000,0.142857,282.080000,0.000000,-19.886000,1.091000,100560.000000,0.575748,90.078999,1.090000,24.660000,0.147392,0.620000,-0.447000
9.3,5.563219,50.988992,125.466000,,,53.520000,109.268640,7696.000000,,,0.138912,0.093000,0.890000,66.471131,12.000000,-3.825000,31.124812,26.270962,-0.076531,285.227314,0.000000,-28.672000,1.159668,100560.000000,0.590747,91.568791,1.090000,24.660000,0.190618,0.620000,-0.565965
9.4,5.563240,50.988987,125.478000,,,54.270000,111.512890,7676.000000,,,0.089374,-6.949000,0.890000,66.441122,12.000000,-1.159766,31.130000,26.271963,-0.182398,288.620000,0.000000,-22.152990,1.198000,100560.000000,0.502665,93.076561,1.090000,24.660000,0.223214,0.620000,-0.591761
9.5,5.563260,50.988981,125.451000,,,55.130000,113.362890,7769.000000,,,0.084000,-3.631144,0.890000,66.411113,12.000000,0.328000,31.134815,26.272963,-0.193878,292.996835,0.000000,-20.393000,1.085286,100560.000000,0.492208,94.604842,1.090000,24.660000,0.194870,0.620000,-0.463184
9.6,5.563280,50.988975,125.425000,,,55.810000,114.854790,7764.000000,,,0.004000,-0.533508,0.890000,66.381104,12.000000,-1.297000,31.140000,26.273963,-0.341837,297.710000,0.000000,-11.953000,1.115000,100560.000000,0.613711,96.154425,1.090000,24.660000,0.219671,0.620000,-0.412442
9.7,5.563300,50.988968,125.370000,,,56.340000,117.192660,7915.866467,,,0.005000,2.047604,0.890000,66.351095,12.000000,-1.963000,31.150000,26.274963,-0.233418,301.978224,0.000000,-17.338476,1.097000,100560.000000,0.783412,97.725563,1.090000,24.660000,0.327381,0.620000,-0.430382
9.8,5.563320,50.988961,125.286000,,,57.700000,119.868660,8060.933983,,,0.087477,2.973000,0.890000,66.321086,12.000000,-0.909000,31.140000,26.275964,0.392857,306.570000,0.000000,-22.335501,1.265000,100560.000000,0.714637,99.327236,1.090000,24.660000,0.273526,0.620000,-0.538376
9.9,5.563339,50.988952,125.107000,,,59.070000,123.275030,8244.000000,,,0.130000,0.635410,0.890000,66.291077,12.000000,1.482000,31.154467,26.276964,0.567602,311.175403,0.000000,-29.670000,1.082361,100560.000000,0.364637,100.953578,1.090000,24.660000,0.075822,0.620000,-0.771000
10,5.563359,50.988944,125.146000,,,58.830000,123.709400,8215.000000,,,0.002401,0.180000,0.890000,66.261068,12.000000,-3.132000,31.170000,26.277964,0.088010,316.120000,0.000000,-18.037047,0.962000,100560.000000,0.193311,102.591179,1.090000,24.660000,0.039683,0.620000,-0.578071
10.1,5.563378,50.988936,125.153000,,,59.010000,124.430180,8262.530030,,,-0.050000,1.746000,0.890000,66.231059,12.000000,-3.576000,31.179650,26.278965,-0.082908,319.719450,0.000000,-10.389550,0.938197,100560.000000,0.208539,104.232470,1.090000,24.660000,0.140306,0.620000,-0.439753
10.2,5.563398,50.988927,125.142000,,,59.450000,125.206530,8342.834209,,,-0.022318,0.978000,0.890000,66.200000,12.000000,0.432000,31.190000,26.280000,0.006378,323.580000,0.000000,-6.969038,0.993814,100560.000000,0.185687,105.886043,1.090000,24.660000,0.190618,0.620000,-0.300810
10.3,5.563417,50.988918,125.132000,,,60.370000,125.780390,8435.480120,,,-0.007000,2.782000,0.890000,66.180692,12.000000,0.625000,31.200000,26.280965,-0.008929,325.539930,0.000000,-5.916000,1.033000,100560.000000,0.194158,107.559580,1.090000,24.659035,0.187783,0.620000,-0.226000
10.4,5.563436,50.988909,125.140000,,,60.780000,126.363870,8529.156156,,,-0.117000,1.583000,0.890000,66.160684,12.000000,-2.170000,31.190000,26.281966,0.056122,327.640000,0.000000,-5.902416,0.922000,100560.000000,0.185745,109.251411,1.090000,24.658034,0.214002,0.620000,-0.195000
10.5,5.563456,50.988900,125.114000,,,61.690000,127.213740,8608.185296,,,-0.031056,2.194000,0.890000,66.140676,12.000000,-0.774000,31.194832,26.282966,0.150510,328.910925,0.000000,-5.676000,1.092000,100560.000000,0.149188,110.963182,1.090000,24.657034,0.199830,0.620000,-0.263908
10.6,5.563476,50.988890,125.128000,,,62.480000,127.386180,8693.833458,,,-0.086000,1.017000,0.890000,66.120668,12.000000,0.008524,31.200000,26.283967,0.085459,330.270000,0.000000,-5.634000,0.880000,100560.000000,0.195298,112.694215,1.090000,24.656033,0.147392,0.620000,-0.302000
10.7,5.563496,50.988880,125.150000,,,62.810000,128.135010,8776.263316,,,0.076000,0.860000,0.890000,66.100660,12.000000,0.512000,31.209670,26.284967,-0.028061,331.570615,0.000000,-4.324682,1.200000,100560.000000,0.187214,114.441044,1.090000,24.655033,0.150935,0.620000,-0.113168
10.8,5.563515,50.988870,125.180000,,,63.440000,128.983840,8825.061515,,,-0.058000,1.404000,0.890000,66.080652,12.000000,-0.948000,31.220000,26.285967,-0.047194,332.960000,0.000000,-3.145568,1.004021,100560.000000,0.078848,116.201319,1.090000,24.654033,0.125425,0.620000,-0.062000
10.9,5.563535,50.988860,125.189000,,,63.980000,128.939300,8871.915229,,,0.000000,1.060871,0.890000,66.060644,12.000000,-1.092000,31.224837,26.286968,-0.040816,333.685613,0.000000,-2.606292,0.881975,100560.000000,0.026019,117.975134,1.090000,24.653032,0.083617,0.620000,-0.207929
11,5.563555,50.988850,125.207000,,,64.040000,129.182790,8931.720180,,,0.068405,0.735000,0.890000,66.040636,12.000000,0.437000,31.230000,26.287968,-0.047194,334.460000,0.000000,-1.974843,0.834363,100560.000000,0.028069,119.757543,1.090000,24.652032,0.075113,0.620000,-0.242000
11.1,5.563575,50.988840,125.216000,,,64.560000,129.069050,8989.156789,,,0.106000,1.802000,0.890000,66.020628,12.000000,-0.223000,31.239685,26.288969,-0.038265,333.791746,0.000000,-1.203051,0.720445,100560.000000,0.056077,121.545984,1.090000,24.651031,0.068027,0.620000,-0.075000
11.2,5.563594,50.988829,125.214000,,,64.520000,129.405620,9029.720180,,,0.090000,1.313000,0.890000,66.000000,12.000000,-0.519000,31.250000,26.290000,-0.031888,333.080000,0.000000,-0.709000,0.501913,100560.000000,0.076950,123.342853,1.090000,24.650000,0.121173,0.620000,-0.147000
11.3,5.563614,50.988819,125.226000,,,65.040000,129.548830,9057.483871,,,0.139000,1.185000,0.890000,65.970921,12.000000,1.477000,31.254845,26.290969,0.029337,332.508290,0.000000,-0.993000,0.411038,100560.000000,0.121004,125.150627,1.090000,24.652908,0.105584,0.620000,-0.051392
11.4,5.563635,50.988808,125.208000,,,65.750000,129.886290,9095.627157,,,0.036000,1.983000,0.890000,65.940912,12.000000,-0.326000,31.260000,26.291970,0.065051,331.900000,0.000000,-1.790300,0.398498,100560.000000,0.272290,126.967094,1.090000,24.655909,-0.044643,0.620000,0.001000
11.5,5.563654,50.988798,125.224000,,,65.300000,130.561390,9137.000000,,,0.062000,1.567000,0.890000,65.910903,12.000000,0.308795,31.260000,26.292970,0.039541,331.201971,0.000000,-3.649604,0.154000,100560.000000,0.480687,128.782013,1.090000,24.658910,-0.133929,0.620000,-0.179000
11.6,5.563673,50.988787,125.237000,,,64.860000,132.238300,9132.000000,,,0.186807,5.067407,0.890000,65.880894,12.000000,1.276000,31.260000,26.293970,0.024235,330.460000,0.000000,-12.979147,0.341000,100560.000000,0.597504,130.582353,1.090000,24.661911,-0.069444,0.620000,-0.158000
11.7,5.563690,50.988775,125.238000,,,64.300000,134.185760,9244.000000,,,0.308253,6.980000,0.890000,65.850885,12.000000,-0.019000,31.269700,26.294970,-0.116071,328.670350,0.000000,-24.298040,0.330000,100560.000000,0.421665,132.378117,1.090000,24.664911,0.099206,0.620000,-0.547900
11.8,5.563708,50.988763,125.281000,,,64.880000,136.095840,9163.576144,,,0.398000,-2.296000,0.890000,65.820876,12.000000,-1.501000,31.280000,26.295971,-0.293367,326.770000,0.000000,-32.318000,0.717000,100560.000000,-0.087530,134.181769,1.090000,24.667912,0.140306,0.620000,-0.691000
11.9,5.563726,50.988751,125.256000,,,65.680000,135.617650,9073.000000,,,0.214226,-2.170000,0.890000,65.790867,12.000000,-0.755000,31.284852,26.296971,-0.136480,324.319525,0.000000,-0.283094,0.497634,100560.000000,-0.634534,135.997153,1.090000,24.670913,-0.012046,0.620000,-0.112437
12,5.563745,50.988741,125.230000,,,65.480000,133.603850,9161.357089,,,-0.009543,-5.434000,0.890000,65.760858,12.000000,-1.280000,31.290000,26.297971,0.219388,321.720000,0.000000,28.678671,0.233250,100560.000000,-0.781062,137.813096,1.090000,24.673914,-0.089994,0.620000,0.452639
12.1,5.563766,50.988731,125.139000,,,64.910000,130.281920,9249.000000,,,-0.194000,4.274865,0.890000,65.730849,12.000000,0.485290,31.285143,26.298972,0.168367,320.437639,0.000000,53.106000,0.098000,100560.000000,-0.606596,139.621594,1.090000,24.676915,-0.037557,0.620000,0.873000
12.2,5.563786,50.988721,125.207000,,,64.980000,129.257060,9104.960240,,,0.023000,8.402000,0.890000,65.700000,12.000000,0.817000,31.280000,26.300000,-0.133929,319.080000,0.000000,21.901856,0.303000,100560.000000,-0.373176,141.425283,1.090000,24.680000,-0.072279,0.620000,0.673000
12.3,5.563807,50.988712,125.166000,,,64.880000,127.076050,8984.000000,,,-0.080680,1.253000,0.890000,65.670831,12.000000,-1.157000,31.284860,26.300000,-0.095663,320.732400,0.000000,0.334000,0.383000,100559.027708,0.124723,143.221129,1.090000,24.680000,-0.189909,0.620000,0.760000
12.4,5.563827,50.988702,125.172000,,,63.990000,127.817220,9132.147037,,,-0.137000,7.686620,0.890000,65.640822,12.000000,2.731000,31.290000,26.300000,0.102041,322.480000,0.000000,0.446000,0.169000,100558.027408,0.631024,144.999984,1.090000,24.680000,-0.146684,0.620000,0.059903
12.5,5.563846,50.988691,125.100000,,,63.190000,130.111880,9279.429857,,,0.263834,10.631000,0.890000,65.610813,12.000000,-0.612000,31.299725,26.300000,0.017857,325.081401,0.000000,-30.282712,0.482023,100557.027108,0.674558,146.766226,1.090000,24.680000,0.070153,0.620000,-0.369294
12.6,5.563864,50.988680,125.155000,,,63.610000,132.817330,9424.000000,,,0.402000,-4.281000,0.890000,65.580804,12.000000,-1.554000,31.310000,26.300000,-0.072704,327.830000,0.000000,-52.187000,0.536000,100556.026808,0.481190,148.537466,1.090000,24.680000,0.199830,0.620000,-0.724000
12.7,5.563882,50.988669,125.096000,,,64.560000,133.719210,9265.896474,,,0.142000,-0.510382,0.890000,65.550795,12.000000,0.872000,31.324602,26.300000,0.063776,330.565498,0.000000,-19.171857,0.104349,100555.026508,0.232646,150.325895,1.090000,24.680000,0.211876,0.620000,-0.661037
12.8,5.563900,50.988656,125.090000,,,65.060000,135.289570,9180.162041,,,0.210000,1.528000,0.890000,65.520786,12.000000,0.888185,31.340000,26.300000,0.095663,333.450000,0.000000,-3.359133,-0.082011,100554.026208,-0.257657,152.137976,1.090000,24.680000,0.192744,0.620000,-0.437220
12.9,5.563919,50.988645,125.083000,,,66.100000,134.157270,9189.000000,,,0.013252,-5.359000,0.890000,65.490777,12.000000,-1.256000,31.349740,26.300000,0.065051,335.135020,0.000000,18.208136,-0.310744,100553.025908,-0.645051,153.966296,1.090000,24.680000,0.103458,0.620000,0.005556
13,5.563939,50.988634,125.084000,,,66.240000,131.706660,9447.452363,,,-0.137036,2.841431,0.890000,65.460768,12.000000,1.556912,31.360000,26.300000,0.075255,336.910000,0.000000,41.902704,-0.623580,100552.025608,-0.665952,155.805954,1.090000,24.680000,0.053855,0.620000,0.495325
13.1,5.563960,50.988624,125.086000,,,66.380000,129.858800,9598.000000,,,-0.197000,8.432000,0.890000,65.430759,12.000000,3.076000,31.350000,26.300000,0.036990,338.868719,0.000000,58.417000,-0.713000,100551.025308,-0.533144,157.651458,1.090000,24.680000,0.078656,0.620000,0.745000
13.2,5.563981,50.988614,125.113000,,,66.720000,127.884280,9338.481620,,,-0.029000,1.721000,0.890000,65.400000,12.000000,2.567000,31.370000,26.300000,0.063776,340.930000,0.000000,20.108550,-0.083000,100550.000000,-0.239147,159.503868,1.090000,24.680000,-0.045351,0.620000,0.740000
13.3,5.564002,50.988604,125.113000,,,67.010000,127.200700,9241.000000,,,-0.252000,4.085700,0.890000,65.380494,12.000000,1.762600,31.384632,26.301951,0.057398,343.022421,0.000000,-1.908600,-0.846000,100550.000000,0.206487,161.349818,1.090000,24.680000,-0.282029,0.620000,0.324650
13.4,5.564022,50.988595,125.147000,,,65.450000,127.645280,9389.188297,,,0.062107,7.702316,0.890000,65.360488,12.000000,-0.297000,31.400000,26.303951,-0.080357,345.220000,0.000000,-18.814902,0.025000,100550.000000,0.686411,163.173700,1.090000,24.680000,-0.195578,0.620000,-0.143037
13.5,5.564042,50.988584,125.185000,,,64.300000,129.996300,9612.195799,,,0.224344,10.617000,0.890000,65.340482,12.000000,1.886000,31.404880,26.305952,-0.155612,347.357440,0.000000,-41.256413,-0.037000,100550.000000,0.881591,164.977008,1.090000,24.680000,0.201956,0.620000,-0.567856
13.6,5.564060,50.988572,125.181000,,,65.400000,133.431140,9803.871718,,,0.326000,-2.785533,0.890000,65.320476,12.000000,-0.993200,31.410000,26.307952,-0.114796,349.600000,0.000000,-61.783000,0.484000,100550.000000,0.787458,166.799236,1.090000,24.680000,0.448554,0.620000,-0.910000
13.7,5.564079,50.988559,125.194000,,,67.200000,135.207100,9863.000000,,,0.050000,-5.816000,0.890000,65.300470,12.000000,-2.539000,31.419765,26.309953,0.048469,353.325303,0.000000,-31.600574,0.253000,100550.000000,0.576116,168.663131,1.090000,24.680000,0.469813,0.620000,-0.792000
13.8,5.564097,50.988546,125.156000,,,68.830000,137.834700,9728.000000,,,0.083000,2.418000,0.890000,65.280464,12.000000,1.755000,31.430000,26.311954,0.088010,357.230000,0.000000,-6.157579,0.443189,100550.000000,-0.044287,170.573329,1.090000,24.680000,0.404620,0.620000,-0.882000
13.9,5.564115,50.988533,125.172000,,,70.400000,137.675560,9867.621905,,,-0.168381,-2.771191,0.890000,65.260458,12.000000,-2.558000,31.434887,26.313954,-0.079082,362.747924,0.000000,10.443597,0.545000,100550.000000,-0.720208,172.522457,1.090000,24.680000,0.286990,0.620000,-0.191035
14,5.564136,50.988520,125.200000,,,71.340000,134.912650,10237.441860,,,-0.424000,-5.253000,0.890000,65.240452,12.000000,-0.544037,31.440000,26.315955,0.007653,368.520000,0.000000,39.796994,-0.025398,100550.000000,-0.878918,174.500044,1.090000,24.680000,0.196287,0.620000,0.278732
14.1,5.564158,50.988509,125.150000,,,71.940000,132.396370,10692.326332,,,-0.429868,4.843068,0.890000,65.220446,12.000000,5.377000,31.444890,26.317955,0.195153,374.402670,0.000000,57.084428,-0.565000,100550.000000,-0.841336,176.499258,1.090000,24.680000,0.202664,0.620000,0.825000
14.2,5.564180,50.988497,125.182000,,,72.570000,130.269360,10836.967742,,,-0.418000,8.709000,0.890000,65.200000,12.000000,1.270704,31.450000,26.320000,0.172194,380.550000,0.000000,68.060000,-0.351000,100550.000000,-0.969746,178.517780,1.090000,24.680000,0.282738,0.620000,0.559000
14.3,5.564204,50.988487,125.196000,,,73.570000,127.625390,10853.322581,,,-0.609000,1.047000,0.890000,65.180434,12.000000,-0.990000,31.459785,26.320978,0.058673,385.682176,0.000000,29.949800,-0.558000,100549.021707,-1.049367,180.563677,1.090000,24.679022,0.320295,0.620000,0.807724
14.4,5.564229,50.988476,125.249000,,,74.930000,124.317670,10891.000000,,,-0.574000,2.730000,0.890000,65.160428,12.000000,1.385000,31.470000,26.321979,-0.174745,391.040000,0.000000,9.993113,-0.286000,100548.021406,-0.678930,182.639556,1.090000,24.678021,0.226757,0.620000,0.944000
14.5,5.564255,50.988467,125.292000,,,75.730000,122.145500,10645.000000,,,-0.696000,-0.454000,0.890000,65.140422,12.000000,2.012000,31.479790,26.322979,-0.387755,394.911945,0.000000,2.256759,-0.671726,100547.021106,0.010583,184.737751,1.090000,24.677021,0.058815,0.620000,0.687502
14.6,5.564281,50.988457,125.312000,,,75.970000,122.490840,10900.663916,,,-0.300873,7.730406,0.890000,65.120416,12.000000,-0.295000,31.490000,26.323979,-0.098214,398.950000,0.000000,-18.495636,-0.877000,100546.020806,0.556837,186.842201,1.090000,24.676021,-0.079365,0.620000,0.192187
14.7,5.564305,50.988446,125.255000,,,75.520000,124.079190,11329.582146,,,-0.000897,11.002000,0.890000,65.100410,12.000000,2.041627,31.485103,26.324979,0.422194,402.304752,0.000000,-45.430582,-0.172131,100545.020506,0.782608,188.940764,1.090000,24.675021,0.009212,0.620000,-0.362811
14.8,5.564329,50.988434,125.204000,,,75.060000,126.507420,11866.000000,,,0.386000,-4.463053,0.890000,65.080404,12.000000,2.341000,31.480000,26.325980,0.213010,405.800000,0.000000,-68.687347,0.358000,100544.020206,0.863202,191.041356,1.090000,24.674020,0.177154,0.620000,-0.844000
14.9,5.564353,50.988422,125.312000,,,76.560000,128.468370,12179.000000,,,0.373578,-9.887000,0.890000,65.060398,12.000000,-3.917828,31.489805,26.326980,-0.223214,409.001301,0.000000,-81.167000,-0.820000,100543.019906,1.073517,193.154960,1.090000,24.673020,0.165816,0.620000,-0.556000
15,5.564375,50.988408,125.333000,,,76.520000,131.320600,11973.202551,,,0.323584,0.903000,0.890000,65.040392,12.000000,-6.249000,31.500000,26.327980,-0.107143,412.330000,0.000000,-21.635151,-0.670000,100542.019606,1.262520,195.288426,1.090000,24.672020,0.186366,0.620000,-0.697000
15.1,5.564396,50.988394,125.299000,,,77.440000,134.996120,11557.247748,,,0.167694,-1.681000,0.890000,65.020386,12.000000,4.517000,31.514715,26.328981,-0.030612,415.557490,0.000000,10.558150,-2.219000,100541.019306,0.996396,197.438805,1.090000,24.671019,0.313917,0.620000,-0.655000
15.2,5.564416,50.988379,125.357000,,,78.270000,138.052480,11247.000000,,,0.085000,8.033000,0.890000,65.000000,12.000000,0.542608,31.530000,26.330000,-0.022959,418.910000,0.000000,32.434000,-1.541004,100540.000000,0.241133,199.621589,1.090000,24.670000,0.493197,0.620000,-1.136000
15.3,5.564437,50.988363,125.307000,,,80.120000,138.628760,11372.488372,,,0.218000,-4.581000,0.890000,64.970558,12.000000,-1.556000,31.534907,26.330000,0.155612,421.118354,0.000000,1.493000,-1.183000,100539.018607,-0.516335,201.847726,1.090000,24.669019,0.509495,0.620000,-0.472402
15.4,5.564460,50.988348,125.336000,,,82.550000,136.937190,11741.189189,,,-0.217875,-6.562000,0.890000,64.940546,12.000000,1.362464,31.540000,26.330000,0.125000,423.410000,0.000000,25.713703,-1.205000,100538.018207,-0.920881,204.127542,1.090000,24.668018,0.231009,0.620000,0.163239
15.5,5.564484,50.988334,125.342000,,,83.030000,134.653840,12396.000000,,,-0.372480,2.801043,0.890000,64.910534,12.000000,2.966000,31.540000,26.330000,-0.131378,425.404457,0.000000,64.329452,-1.905832,100537.017807,-0.996930,206.428166,1.090000,24.667018,0.020550,0.620000,0.745799
15.6,5.564509,50.988321,125.410000,,,82.900000,131.921460,12382.000000,,,-0.445000,7.931000,0.890000,64.880522,12.000000,0.470711,31.540000,26.330000,-0.136480,427.470000,0.000000,84.576000,-2.256000,100536.017407,-0.994210,208.732533,1.090000,24.666017,0.035431,0.620000,1.001000
15.7,5.564535,50.988308,125.380000,,,82.970000,129.953970,12552.000000,,,0.081000,4.263755,0.890000,64.850510,12.000000,-3.084000,31.559660,26.330000,0.158163,429.509725,0.000000,41.137933,-1.872021,100535.017007,-1.218013,211.040824,1.090000,24.665017,0.100624,0.620000,0.787000
15.8,5.564562,50.988296,125.378000,,,83.460000,126.928610,12260.498125,,,0.000000,-0.472879,0.890000,64.820498,12.000000,-0.001000,31.580000,26.330000,0.211735,431.620000,0.000000,6.220854,-1.583000,100534.016607,-1.230315,213.358160,1.090000,24.664017,0.177154,0.620000,0.990153
15.9,5.564591,50.988285,125.417000,,,83.830000,123.117440,12008.755439,,,-0.473000,-3.605000,0.890000,64.790486,12.000000,-2.409000,31.594752,26.330000,-0.082908,433.754177,0.000000,-12.955000,-1.722000,100533.016206,-0.606855,215.692286,1.090000,24.663016,0.211876,0.620000,1.236552
16,5.564620,50.988274,125.471000,,,85.100000,121.868320,11874.000000,,,-0.153528,-0.494904,0.890000,64.760474,12.000000,-1.241000,31.610000,26.330000,-0.290816,435.960000,0.000000,-9.610056,-0.672000,100532.015806,0.183330,218.047940,1.090000,24.662016,0.083617,0.620000,1.356000
