# RaceRender Data
"Time", "Longitude", "Latitude", "Altitude", "X", "Y", "KPH", "Heading", "RPM", "Gear", "Throttle", "DOP Positional", "Température 1", "Axe Z Gyroscope", "Axe Accéléromètre Y", "GPS Lateral Acceleration", "Vertical Acceleration", "Humidity", "Pression", "Voltage Batterie", "Température Barométrique", "Distance GPS", "Axe Accéléromètre Z", "Axe X Gyroscope", "DOP Vertical", "Temperature Interne", "Angle du Volant", "Température 2", "DOP Horizontal", "Axe Y Gyroscope", "GPS Longitudinal Acceleration", "Axe Accéléromètre X"
8.9968,4.501608,50.093872,214.915000,,,97.020000,83.166570,13161.000000,,,1.050000,38.620000,-21.118000,0.628131,0.107750,0.474490,47.230279,99813.027908,12.030000,33.230000,136.670408,0.945000,0.609000,0.900000,38.830000,0.000000,473.020000,0.570000,3.646000,0.080782,-0.240000
9.0968,4.501646,50.093874,214.955000,,,97.320000,83.479570,13309.558890,,,1.050000,38.643052,-9.375172,0.287859,0.402172,0.265306,47.210273,99811.027308,12.030000,33.230000,139.365444,1.070000,-0.520956,0.900000,38.830000,0.000000,476.754347,0.570000,0.729000,-0.137472,-0.145000
9.1968,4.501683,50.093876,214.956000,,,96.050000,84.837240,13404.000000,,,1.050000,38.660000,-5.102000,-0.065442,0.548766,0.132653,47.190267,99809.026708,12.030000,33.230000,142.045654,0.955000,-1.110000,0.900000,38.830000,0.000000,479.500000,0.570000,2.436000,-0.405329,-0.270000
9.2968,4.501720,50.093878,215.038000,,,94.460000,85.789350,12078.092273,,,1.050000,38.650000,-24.322838,-0.546000,0.162130,-0.242347,47.170261,99807.026108,12.030000,33.230000,144.690848,1.053000,2.353000,0.900000,38.830000,0.000000,481.410000,0.570000,5.968000,-0.433673,0.103086
9.3968,4.501755,50.093880,215.049000,,,92.990000,85.531140,10708.000000,,,1.050000,38.700000,-34.313000,-0.359128,0.278060,0.038265,47.150255,99805.025508,12.030000,33.230000,147.297333,0.928000,-3.642000,0.900000,38.830000,0.000000,474.860000,0.570000,-1.804000,-0.436508,0.395724
9.4968,4.501790,50.093881,215.026000,,,91.380000,86.998230,11498.820705,,,1.043082,38.723080,1.917781,-0.262000,0.749441,0.375000,47.130249,99803.024907,12.030000,33.230000,149.858150,1.040000,1.520011,0.892094,38.830000,0.000000,459.240610,0.565059,1.823204,-0.265023,0.525000
9.5968,4.501826,50.093881,215.157000,,,91.120000,88.846780,12079.819955,,,1.036080,38.740000,19.750000,-0.560182,1.032207,-0.329082,47.110243,99801.024307,12.030000,33.230000,152.395062,0.767000,3.046626,0.884091,38.830000,0.000000,447.790000,0.560057,0.803113,-0.226757,0.124000
9.6968,4.501861,50.093880,215.161000,,,89.780000,91.577900,12493.229557,,,1.029078,38.763092,-15.351792,-0.760917,1.220357,-0.492347,47.100000,99800.000000,12.030000,33.230000,154.906971,1.144000,4.612000,0.876089,38.830000,0.000000,436.122996,0.555056,0.577000,-0.269274,0.190720
9.7968,4.501895,50.093877,215.136000,,,89.220000,94.342040,12701.367868,,,1.022076,38.780000,-34.783678,-1.043392,1.060518,0.091837,47.085116,99801.488447,12.030000,33.231488,157.399325,0.895886,4.082000,0.868086,38.828512,0.000000,427.580000,0.550054,1.666537,0.008503,0.160000
9.8968,4.501930,50.093875,215.103000,,,89.840000,96.383380,12820.000000,,,1.015074,38.803112,-45.378000,-1.161000,1.296979,0.089286,47.075113,99802.488747,12.030000,33.232489,159.880659,1.025000,-2.537000,0.860084,38.827511,0.000000,427.540000,0.545053,1.247025,-0.221088,-0.067116
9.9968,4.501963,50.093870,215.151000,,,87.660000,100.178430,12330.993248,,,1.008071,38.820000,-27.906326,-1.144000,1.389593,-0.831633,47.065110,99803.489047,12.030000,33.233489,162.340146,0.968957,1.740755,0.852082,38.826511,0.000000,431.480000,0.540051,3.448000,-0.556973,-0.122000
10.0968,4.501995,50.093865,215.080000,,,85.910000,102.792040,11786.018018,,,1.001069,38.843120,-18.879000,-1.231111,0.969378,-0.849490,47.055107,99804.489347,12.030000,33.234489,164.755294,1.076000,3.951000,0.844079,38.825511,0.000000,432.410000,0.535050,1.570000,-0.515873,0.604000
10.1968,4.502025,50.093859,214.840000,,,84.020000,104.740170,11130.000000,,,0.994067,38.860000,-30.465000,-1.275000,0.973530,0.346939,47.045104,99805.489647,12.030000,33.235490,167.112148,0.925000,-2.016000,0.836077,38.824510,0.000000,423.400000,0.530048,1.698656,-0.537132,0.478000
10.2968,4.502054,50.093853,214.724000,,,82.120000,107.476370,11150.000000,,,0.987065,38.883132,-13.690000,-1.021000,0.898068,0.716837,47.035101,99806.489947,12.030000,33.236490,169.420195,1.014000,0.370000,0.828074,38.823510,0.000000,409.341791,0.525047,4.878000,-0.576814,0.679000
10.3968,4.502083,50.093846,214.665000,,,79.950000,109.161380,10875.133634,,,0.980000,38.900000,-16.395000,-1.047000,0.663090,0.349490,47.025098,99807.490247,12.030000,33.237490,171.674083,0.870000,-3.352000,0.820000,38.822510,0.000000,399.090000,0.520000,0.777000,-0.521542,0.653648
10.4968,4.502111,50.093839,214.649000,,,78.440000,110.829380,10730.876219,,,0.986939,38.928939,-8.342000,-0.803628,0.678444,0.053571,47.015095,99808.490547,12.030000,33.238491,173.879256,0.996000,-2.877804,0.827930,38.821509,0.000000,384.984902,0.524956,1.624000,-0.310374,0.704738
10.5968,4.502138,50.093832,214.627000,,,77.760000,112.658070,10645.384846,,,0.993941,38.950000,-12.455311,-0.715561,0.836996,0.015306,47.005092,99809.490847,12.030000,33.239491,176.048359,0.984000,-1.025000,0.835933,38.820509,0.000000,374.720000,0.529958,-1.887000,-0.293367,0.719000
10.6968,4.502164,50.093823,214.595000,,,76.370000,115.180970,10598.219055,,,1.000943,38.973160,-16.239127,-0.665000,0.476587,-0.170918,47.000000,99810.000000,12.030000,33.240000,178.192624,1.090000,-2.286000,0.843935,38.820000,0.000000,363.250010,0.534959,-0.790000,-0.196995,0.462854
10.7968,4.502164,50.093823,214.595000,,,76.370000,115.180970,10600.807952,,,1.007945,38.990000,-22.960145,-0.787811,1.100307,-0.344388,46.970171,99811.491447,12.030000,33.242983,180.314194,1.043000,2.669000,0.851938,38.818509,0.000000,354.910000,0.539961,0.227951,-0.151644,0.343000
10.8968,4.502214,50.093804,214.474000,,,75.300000,121.005650,10571.819955,,,1.014947,39.013172,-29.804827,-0.905024,1.534915,-0.002551,46.950165,99812.491748,12.030000,33.244983,182.421738,0.944528,0.265931,0.859940,38.817508,0.000000,343.526958,0.544962,0.721000,-0.065193,0.407000
10.9968,4.502238,50.093793,214.428000,,,75.910000,123.421790,10505.000000,,,1.021950,39.030000,-31.996000,-0.998000,1.065453,0.061224,46.930159,99813.492048,12.030000,33.246984,184.523837,0.911000,-0.661000,0.867942,38.816508,0.000000,335.260000,0.549964,-1.186285,0.000000,0.160984
11.0968,4.502260,50.093781,214.352000,,,75.300000,126.680000,10560.149287,,,1.028952,39.064787,-20.716000,-0.962000,1.264814,-0.145408,46.910153,99814.492348,12.030000,33.248985,186.623634,1.009766,1.889602,0.875945,38.815508,0.000000,332.910000,0.554965,-2.163000,-0.019841,0.035000
11.1968,4.502282,50.093769,214.285000,,,75.770000,130.212460,10746.000000,,,1.035954,39.090000,-31.699242,-1.078526,1.354590,0.079082,46.890147,99815.492648,12.030000,33.250985,188.720723,1.170430,2.374850,0.883947,38.814507,0.000000,338.610000,0.559967,1.180184,-0.043934,0.159734
11.2968,4.502303,50.093755,214.173000,,,74.990000,133.907560,10681.555889,,,1.042956,39.107400,-41.038154,-1.173004,0.685407,0.043367,46.870141,99816.492948,12.030000,33.252986,190.814386,1.274000,2.603000,0.891950,38.813507,0.000000,347.002600,0.564968,2.513000,-0.110544,0.210636
11.3968,4.502303,50.093755,214.173000,,,74.990000,133.907560,10512.666167,,,1.050000,39.120000,-43.943000,-1.234097,1.347086,-0.329082,46.850135,99817.493248,12.030000,33.254986,192.895183,1.168672,-1.694000,0.900000,38.812507,0.000000,353.080000,0.570000,1.583000,-0.232426,0.164000
11.4968,4.502338,50.093727,214.011000,,,73.350000,141.169840,10309.000000,,,1.043039,39.143212,-35.673583,-1.329000,2.036143,0.043367,46.830129,99818.493548,12.030000,33.256987,194.953607,1.163000,1.484812,0.892045,38.811506,0.000000,355.450000,0.565028,3.380000,-0.279195,0.314000
11.5968,4.502354,50.093712,213.932000,,,73.020000,145.130050,10359.000000,,,1.036036,39.160000,-31.464000,-1.314000,1.376511,0.306122,46.810123,99819.493848,12.030000,33.258988,196.991701,1.011912,3.103000,0.884042,38.810506,0.000000,354.890000,0.560026,0.886481,-0.059524,0.309361
11.6968,4.502368,50.093696,213.866000,,,72.930000,148.790960,10297.000000,,,1.029034,39.177415,-36.179323,-1.416985,1.382741,0.076531,46.800000,99820.000000,12.030000,33.260000,199.017741,0.932256,0.636000,0.876038,38.810000,0.000000,356.672135,0.555024,1.117000,-0.109127,0.307000
11.7968,4.502379,50.093680,213.811000,,,72.250000,152.795110,10343.559640,,,1.022031,39.190000,-42.748667,-1.480000,1.337036,-0.135204,46.770108,99821.494598,12.030000,33.260000,201.032207,0.692000,3.078000,0.868035,38.808505,0.000000,357.960000,0.550022,2.171700,-0.194161,0.253000
11.8968,4.502390,50.093663,213.751000,,,71.560000,156.272420,10350.000000,,,1.015028,39.201616,-50.030000,-1.448000,1.381936,0.109694,46.750100,99822.494998,12.030000,33.260000,203.030851,1.074000,-0.094723,0.860032,38.807505,0.000000,361.706098,0.545020,1.834413,-0.133220,0.465000
11.9968,4.502397,50.093646,213.637000,,,71.310000,160.602370,10268.000000,,,1.008025,39.210000,-49.298000,-1.671000,1.564261,0.461735,46.730092,99823.495398,12.030000,33.260000,205.017766,0.906728,-1.257414,0.852029,38.806505,0.000000,364.410000,0.540018,1.860000,0.009921,0.181989
12.0968,4.502404,50.093629,213.679000,,,71.630000,165.140710,10448.133533,,,1.001022,39.239065,-53.193628,-1.554000,1.408605,0.094388,46.710084,99824.495798,12.030000,33.260000,207.003739,0.822000,-0.895592,0.844026,38.805504,0.000000,370.246158,0.535016,-0.609000,0.035431,0.126332
12.1968,4.502408,50.093611,213.644000,,,71.560000,168.552520,10648.571643,,,0.994020,39.260000,-55.450424,-1.560000,0.603913,-0.732143,46.690076,99825.496198,12.030000,33.260000,208.991394,0.992000,-1.086000,0.836022,38.804504,0.000000,374.450000,0.530014,-0.236000,-0.009921,-0.053240
12.2968,4.502408,50.093611,213.644000,,,71.560000,168.552520,10852.858859,,,0.987017,39.277445,-62.066000,-1.432307,1.598978,-0.625000,46.670068,99826.496599,12.030000,33.260000,210.982974,0.863000,-1.559083,0.828019,38.803503,0.000000,382.207210,0.525012,0.960354,0.196995,-0.206037
12.3968,4.502410,50.093575,213.364000,,,72.950000,177.585960,11119.966992,,,0.980000,39.290000,-60.021000,-1.386000,1.630037,0.510204,46.650060,99827.496999,12.030000,33.260000,212.989563,1.043000,-2.160000,0.820000,38.802503,0.000000,387.790000,0.520000,1.718000,0.196995,-0.286995
12.4968,4.502410,50.093575,213.364000,,,72.950000,177.585960,11288.228807,,,0.974010,39.307454,-62.949000,-1.465000,0.986340,0.596939,46.630052,99828.497399,12.030000,33.260000,215.018384,0.844000,-0.828000,0.814010,38.801503,0.000000,395.644177,0.519002,-0.851000,0.255102,-0.367000
12.5968,4.502407,50.093537,213.284000,,,74.750000,183.052120,11382.564565,,,0.968008,39.320000,-51.129929,-1.172179,1.878843,0.244898,46.610044,99829.497799,12.030000,33.260000,217.067836,1.239000,-0.961412,0.808008,38.800502,0.000000,401.290000,0.518001,-1.905000,0.282029,-0.224000
12.6968,4.502403,50.093518,213.318000,,,74.940000,187.747520,11644.000000,,,0.962007,39.310000,-37.166661,-0.992000,1.572425,-0.158163,46.600000,99830.000000,12.030000,33.260000,219.145472,0.855000,-1.333133,0.802007,38.800000,0.000000,407.817484,0.517001,0.795347,0.133220,-0.422000
12.7968,4.502396,50.093500,213.300000,,,75.690000,191.534880,11350.375844,,,0.956005,39.340000,-18.083589,-1.258133,1.547463,-0.563776,46.585016,99830.000000,12.030000,33.262997,221.240151,1.168000,-1.312479,0.796005,38.797003,0.000000,412.500000,0.516001,2.155000,0.267857,-0.240000
12.8968,4.502387,50.093481,213.210000,,,76.830000,196.012900,11186.824324,,,0.950003,39.357475,-6.203289,-1.458455,1.558592,-0.326531,46.575013,99830.000000,12.030000,33.264997,223.358682,1.075000,-0.774000,0.790003,38.795003,0.000000,417.806575,0.515001,-1.692000,0.304705,-0.427992
12.9968,4.502376,50.093463,213.095000,,,77.840000,199.736180,11077.000000,,,0.944001,39.370000,0.184000,-1.538000,1.521427,-0.007653,46.565010,99830.000000,12.030000,33.266998,225.507379,1.100000,4.382000,0.784001,38.793002,0.000000,421.610000,0.514000,0.443147,0.330215,-0.431000
13.0968,4.502362,50.093445,212.974000,,,79.160000,203.914760,11204.468867,,,0.937999,39.387484,-15.700100,-1.387000,1.460959,0.290816,46.555007,99830.000000,12.030000,33.268999,227.689563,1.215000,0.760416,0.777999,38.791001,0.000000,426.313127,0.513000,1.545000,0.379819,-0.331000
13.1968,4.502347,50.093427,212.887000,,,80.520000,207.197460,11337.978995,,,0.931998,39.400000,-27.541128,-1.556000,1.289941,0.252551,46.545004,99830.000000,12.030000,33.270999,229.906898,0.943000,-2.899494,0.771998,38.789001,0.000000,429.680000,0.512000,0.006540,0.350057,-0.330000
13.2968,4.502330,50.093409,212.852000,,,81.630000,210.391360,11413.000000,,,0.925996,39.411666,-33.489000,-1.423378,1.267716,0.137755,46.535001,99830.000000,12.030000,33.273000,232.156833,1.142000,-4.322000,0.765996,38.787000,0.000000,434.964622,0.510999,-3.470000,0.357143,-0.393979
13.3968,4.502312,50.093392,212.778000,,,83.040000,213.475920,11506.000000,,,0.920000,39.420000,-21.880000,-1.299000,1.302130,0.122449,46.524997,99830.000000,12.030000,33.275001,234.446507,1.106000,-1.591000,0.760000,38.784999,0.000000,438.740000,0.510000,-0.465000,0.374150,-0.273000
13.4968,4.502292,50.093376,212.784000,,,84.270000,216.730760,11693.000000,,,0.922003,39.440000,-32.487000,-1.334000,1.176615,-0.229592,46.514994,99830.000000,12.030000,33.277001,236.768983,1.314000,0.125000,0.763004,38.782999,0.000000,445.050000,0.511001,-3.524000,0.344388,-0.193000
13.5968,4.502270,50.093359,212.717000,,,85.470000,219.120640,11823.066066,,,0.924003,39.452510,-32.266000,-1.158000,1.090555,-0.461735,46.500000,99830.000000,12.030000,33.280000,239.125718,0.995915,-1.540000,0.766005,38.780000,0.000000,448.790490,0.512002,-1.464000,0.303288,-0.556000
13.6968,4.502247,50.093344,212.626000,,,86.410000,221.889160,11960.128282,,,0.926004,39.470000,-27.689770,-1.172000,1.083210,-0.188776,46.494988,99830.000000,12.030000,33.280501,241.512441,0.775000,0.100048,0.769006,38.780000,0.000000,454.020000,0.513002,-0.053524,0.245181,-0.526000
13.7968,4.502223,50.093328,212.475000,,,87.200000,224.188560,12102.524381,,,0.928004,39.486688,-22.132000,-1.127580,0.867710,0.119898,46.484985,99830.000000,12.030000,33.281501,243.923989,0.568000,1.335000,0.772007,38.780000,0.000000,457.270055,0.514002,1.638000,0.239512,-0.653000
13.8968,4.502197,50.093313,212.394000,,,88.100000,225.912060,12189.322581,,,0.930005,39.510000,-24.424000,-1.036476,0.811212,0.073980,46.474982,99830.000000,12.030000,33.282502,246.358141,0.730098,1.152000,0.775008,38.780000,0.000000,461.810000,0.515003,1.593214,0.314626,-0.497252
13.9968,4.502171,50.093298,212.280000,,,89.420000,227.911100,12280.878470,,,0.932006,39.522531,-15.209000,-0.840000,0.805495,0.045918,46.464979,99830.000000,12.030000,33.283502,248.824826,1.008044,1.183907,0.778008,38.780000,0.000000,464.403972,0.516003,-0.567000,0.249433,-0.260287
14.0968,4.502144,50.093284,212.191000,,,89.860000,229.553800,12420.008252,,,0.934006,39.540000,-17.021829,-0.840670,0.766595,0.096939,46.454976,99830.000000,12.030000,33.284502,251.313534,1.030000,0.412000,0.781009,38.780000,0.000000,468.020000,0.517003,1.688000,0.223923,-0.237000
14.1968,4.502116,50.093270,212.103000,,,91.000000,231.360000,12550.825206,,,0.936007,39.552540,-17.091000,-0.842000,0.715478,0.104592,46.444973,99830.000000,12.030000,33.285503,253.826253,0.962000,0.912326,0.784010,38.780000,0.000000,470.502920,0.518003,1.014000,0.283447,-0.252567
14.2968,4.502087,50.093257,212.026000,,,91.860000,232.732400,12664.658665,,,0.938007,39.570000,-18.511000,-0.752029,0.580573,0.068878,46.434970,99830.000000,12.030000,33.286503,256.364541,1.020000,1.882999,0.787011,38.780000,0.000000,473.960000,0.519004,-0.250000,0.221088,-0.338000
14.3968,4.502057,50.093243,211.967000,,,92.560000,233.915120,12772.696174,,,0.940000,39.578364,-11.222000,-0.657131,0.513317,0.033163,46.424967,99830.000000,12.030000,33.287503,258.927914,1.059000,2.769000,0.790000,38.780000,0.000000,476.247604,0.520000,0.541000,0.283447,-0.192000
14.4968,4.502027,50.093230,211.888000,,,93.860000,234.974440,12870.978995,,,0.940000,39.590000,-10.746148,-0.613398,0.445105,-0.007653,46.414964,99830.000000,12.030000,33.288504,261.515754,1.014000,1.937000,0.790000,38.780000,0.000000,479.430000,0.520000,-0.329000,0.325964,-0.267000
14.5968,4.501995,50.093217,211.844000,,,94.860000,235.832300,12987.092273,,,0.940000,39.602555,-9.650128,-0.511088,0.338862,0.066327,46.400000,99830.000000,12.030000,33.290000,264.138188,1.007952,2.567000,0.790000,38.780000,0.000000,481.639680,0.520000,0.071512,0.277778,-0.240456
14.6968,4.501964,50.093204,211.747000,,,95.820000,236.418620,13095.689422,,,0.940000,39.620000,-7.862944,-0.457312,0.138966,-0.119898,46.394958,99828.991698,12.030000,33.290000,266.783823,1.045000,2.113872,0.790000,38.780000,0.000000,484.710000,0.520000,0.175808,0.136054,-0.188000
14.7968,4.501964,50.093204,211.747000,,,95.820000,236.418620,13204.470368,,,0.940000,39.649310,-5.691000,-0.377792,0.239129,-0.341837,46.384955,99826.991097,12.030000,33.290000,269.447350,1.007000,1.656280,0.790000,38.780000,0.000000,486.920785,0.520000,2.095000,0.272109,-0.171000
14.8968,4.501899,50.093178,211.559000,,,97.740000,237.427540,13314.729730,,,0.940000,39.690000,-6.326000,-0.309178,0.197671,0.247449,46.374952,99824.990497,12.030000,33.290000,272.138833,1.037588,0.811341,0.790000,38.780000,0.000000,489.990000,0.520000,0.140000,0.410998,-0.190000
14.9968,4.501867,50.093164,211.516000,,,98.720000,237.236240,13423.007502,,,0.940000,39.702576,-2.969480,-0.213657,0.106764,0.301020,46.364949,99822.989897,12.030000,33.290000,274.864936,1.096000,-0.335000,0.790000,38.780000,0.000000,492.366918,0.520000,0.271000,0.242347,-0.135000
15.0968,4.501834,50.093151,211.468000,,,99.450000,237.864760,13522.628657,,,0.940000,39.720000,1.910000,-0.075000,0.326886,-0.196429,46.354946,99820.989297,12.030000,33.290000,277.617417,1.022000,-0.003000,0.790000,38.780000,0.000000,495.660000,0.520000,0.655056,0.225340,-0.159000
15.1968,4.501800,50.093138,211.403000,,,100.310000,238.565080,13628.245311,,,0.940000,39.732585,-1.049515,-0.117167,0.185525,-0.234694,46.344943,99818.988697,12.030000,33.290000,280.390558,1.017277,0.596000,0.790000,38.780000,0.000000,497.681990,0.520000,1.411000,0.238095,-0.101000
15.2968,4.501766,50.093125,211.300000,,,101.130000,238.612480,13721.375844,,,0.940000,39.750000,-5.166000,-0.200000,0.116124,-0.010204,46.334940,99816.988096,12.030000,33.290000,283.189384,0.988000,-0.151687,0.790000,38.780000,0.000000,500.480000,0.520000,0.932312,0.206916,-0.153000
15.3968,4.501732,50.093112,211.198000,,,101.770000,239.029300,13794.404351,,,0.940000,39.775183,-1.640000,-0.159396,0.246934,0.168367,46.324937,99814.987496,12.030000,33.290000,286.000183,0.989350,-0.652000,0.790000,38.780000,0.000000,502.196613,0.520000,1.126000,-0.175737,-0.187000
15.4968,4.501699,50.093100,211.128000,,,99.890000,239.593420,13849.000000,,,0.940000,39.810000,-3.048784,-0.159250,0.128018,0.270408,46.314934,99812.986896,12.030000,33.290000,288.790729,0.936900,0.651000,0.790000,38.780000,0.000000,504.570000,0.520000,0.768000,-0.616497,-0.006170
15.5968,4.501666,50.093088,211.059000,,,97.420000,239.547420,13026.525131,,,0.940000,39.826808,-8.060000,-0.242000,0.036160,0.290816,46.300000,99810.000000,12.030000,33.290000,291.527125,0.970000,-0.100374,0.790000,38.780000,0.000000,500.044337,0.520000,1.396244,-0.717120,0.203452
15.6968,4.501635,50.093076,211.062000,,,94.830000,239.743480,12048.000000,,,0.940000,39.850000,-3.648863,0.010000,0.111377,-0.056122,46.300000,99810.000000,12.030000,33.291521,294.202237,0.752000,-1.572000,0.790000,38.777971,0.000000,493.800000,0.520000,1.011000,-0.454932,0.504000
15.7968,4.501604,50.093065,211.034000,,,94.210000,240.022240,12305.876126,,,0.940000,39.862615,4.982000,-0.018749,0.079846,-0.232143,46.300000,99810.000000,12.030000,33.294522,296.831103,0.797322,-0.497580,0.790000,38.773970,0.000000,480.924290,0.520000,-1.014000,-0.348639,0.490000
15.8968,4.501573,50.093054,210.974000,,,92.370000,240.086120,12636.000000,,,0.940000,39.880000,-0.792000,-0.075000,-0.012786,0.061224,46.300000,99810.000000,12.030000,33.297523,299.414677,0.886000,0.095349,0.790000,38.769969,0.000000,463.180000,0.520000,-0.174000,-0.629252,0.398560
